Kingdom	Phylum	Class	Order	Family	Genus	Species
OTUF_3175	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	NA
OTUF_3176	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	NA	NA
OTUF_3180	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Archaeosporaceae	NA	NA
OTUF_3181	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_3185	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3186	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	g__Natantispora	s__retorquens
OTUF_3187	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3193	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3195	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3199	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	NA	NA
OTUF_3201	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	NA
OTUF_3202	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Clitocybe	s__nebularis
OTUF_3204	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_3206	k__Fungi	p__Kickxellomycota	c__GS19	o__GS19	NA	NA	NA
OTUF_3208	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Platygloeales	f__Eocronartiaceae	g__Eocronartium	NA
OTUF_3212	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__Rozellomycotina_ord_Incertae_sedis	f__Rozellomycotina_fam_Incertae_sedis	g__Paramicrosporidium	s__saccamoebae
OTUF_3214	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3215	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__hyalina
OTUF_3216	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
OTUF_3217	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Schizothecium	s__inaequale
OTUF_3218	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3221	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodosporidiobolus	s__odoratus
OTUF_3222	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	NA	NA	NA
OTUF_3224	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS11	NA	NA	NA
OTUF_3227	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Udeniozyma	s__ferulica
OTUF_3228	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3229	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__beljakovae
OTUF_3233	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
OTUF_3237	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Sporormiella	s__minima
OTUF_3240	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	NA	NA
OTUF_3241	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__Serendipita	NA
OTUF_3246	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3247	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3250	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3251	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Hyphodiscus	NA
OTUF_3254	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3257	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Naganishia	s__albida
OTUF_3258	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3259	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Dioszegia	s__rishiriensis
OTUF_3260	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3261	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3262	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_3264	k__Fungi	p__Mucoromycota	NA	NA	NA	NA	NA
OTUF_3268	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	g__Chaetospermum	s__chaetosporum
OTUF_3270	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_3271	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3276	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3277	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3278	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3279	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_3282	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Melanogastraceae	g__Melanogaster	s__broomeanus
OTUF_3283	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_3287	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3288	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Periconiaceae	g__Periconia	s__byssoides
OTUF_3290	k__Fungi	p__Basidiomycota	c__Spiculogloeomycetes	o__Spiculogloeales	f__Spiculogloeaceae	g__Phyllozyma	NA
OTUF_3292	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3296	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
OTUF_3302	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	NA	NA
OTUF_3306	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3307	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Microdochiaceae	g__Microdochium	NA
OTUF_3309	k__Fungi	p__Ascomycota	c__Lecanoromycetes	NA	NA	NA	NA
OTUF_3311	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	g__Diversispora	NA
OTUF_3312	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_3313	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
OTUF_3319	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3322	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	NA	NA
OTUF_3325	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__persicinum
OTUF_3326	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_3327	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Lamprospora	s__kristiansenii
OTUF_3328	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3329	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3330	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3331	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3333	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3336	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3339	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Schizoporaceae	g__Hyphodontia	s__arguta
OTUF_3341	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__solani
OTUF_3342	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Kochiomyces	NA
OTUF_3346	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3347	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3348	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3351	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3352	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Podoscyphaceae	g__Cotylidia	s__undulata
OTUF_3353	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
OTUF_3354	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Arrhenia	NA
OTUF_3357	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3358	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_3361	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	s__taiwanensis
OTUF_3363	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiales_fam_Incertae_sedis	g__Mrakiella	s__aquatica
OTUF_3367	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Sarocladium	s__kiliense
OTUF_3368	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Septoglomus	s__constrictum
OTUF_3369	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_3374	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Coprinus	s__annuloporus
OTUF_3375	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3379	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3383	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Branch06	NA	NA	NA
OTUF_3386	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Halomycetaceae	g__Paranamyces	s__uniporus
OTUF_3387	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_3388	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Thermomyces	s__lanuginosus
OTUF_3389	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3394	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3395	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Entylomatales	NA	NA	NA
OTUF_3396	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3397	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Drechslera	s__poae
OTUF_3398	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3399	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3402	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	NA	NA
OTUF_3403	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	NA
OTUF_3405	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Branch06	NA	NA	NA
OTUF_3407	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Podospora	s__decipiens
OTUF_3408	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3411	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3413	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Lecanicillium	NA
OTUF_3414	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
OTUF_3416	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_3417	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_3418	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	NA	NA	NA
OTUF_3421	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_3423	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3424	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_3425	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA
OTUF_3427	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3428	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Chlamydocillium	NA
OTUF_3429	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3435	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Hyaloriaceae	g__Myxarium	NA
OTUF_3437	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	g__Leptosphaeria	s__sclerotioides
OTUF_3439	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3440	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3441	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3442	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3443	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3444	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
OTUF_3446	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	NA	NA
OTUF_3451	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	NA	NA
OTUF_3455	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Omphalotaceae	g__Omphalotus	NA
OTUF_3458	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	NA	NA
OTUF_3463	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS05	NA	NA	NA
OTUF_3464	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3465	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Pseudallescheria	s__boydii
OTUF_3466	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3468	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_3469	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3474	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3479	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3481	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Ophiosphaerella	NA
OTUF_3484	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3487	k__Fungi	p__Mortierellomycota	NA	NA	NA	NA	NA
OTUF_3488	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3489	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3495	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3498	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3499	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__clonocystis
OTUF_3500	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dictyosporiaceae	g__Dictyosporium	s__digitatum
OTUF_3503	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3504	k__Fungi	p__Chytridiomycota	c__Rhizophlyctidomycetes	o__Rhizophlyctidales	f__Sonoraphlyctidaceae	g__Sonoraphlyctis	s__ranzonii
OTUF_3505	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	NA	NA	NA
OTUF_3506	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_3507	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3508	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Candida	s__tropicalis
OTUF_3509	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__gemmifera
OTUF_3510	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3511	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3516	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3517	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Debaryomyces	s__hansenii
OTUF_3518	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	NA	NA
OTUF_3520	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	NA	NA
OTUF_3521	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Setophoma	NA
OTUF_3522	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Xylaria	NA
OTUF_3525	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3526	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Archaeosporaceae	NA	NA
OTUF_3533	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
OTUF_3535	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3536	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Torula	s__hollandica
OTUF_3538	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_3540	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3543	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3545	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3546	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3547	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3548	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3549	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
OTUF_3552	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	NA	NA	NA
OTUF_3553	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3554	k__Fungi	p__Mucoromycota	NA	NA	NA	NA	NA
OTUF_3557	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	g__Ustilago	s__trichophora
OTUF_3558	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3559	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Melanocarpus	s__albomyces
OTUF_3560	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3561	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3565	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	s__invermaium
OTUF_3566	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3567	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3570	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3571	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3572	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meripilaceae	g__Rigidoporus	s__sanguinolentus
OTUF_3573	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Torula	s__herbarum
OTUF_3576	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3579	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3584	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3585	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3587	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Paurocotylis	s__pila
OTUF_3589	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3590	k__Fungi	p__Glomeromycota	c__Paraglomeromycetes	o__Paraglomerales	f__Paraglomeraceae	g__Paraglomus	NA
OTUF_3593	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiales_fam_Incertae_sedis	g__Sakaguchia	s__dacryoidea
OTUF_3599	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3600	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3602	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Rhynchogastremataceae	g__Papiliotrema	NA
OTUF_3603	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	NA	NA	NA
OTUF_3604	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Ophiocordycipitaceae	g__Tolypocladium	s__album
OTUF_3606	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3607	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Codinaea	s__acaciae
OTUF_3616	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_3618	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3619	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3620	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Hypholoma	s__lateritium
OTUF_3621	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetaceae	g__Spizellomyces	s__acuminatus
OTUF_3622	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_3629	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3632	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3633	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3634	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3639	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3641	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_3643	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	NA	NA
OTUF_3644	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	NA
OTUF_3645	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_3647	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Verticillium	s__isaacii
OTUF_3652	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3653	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_3654	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Merismodes	s__fasciculata
OTUF_3658	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
OTUF_3663	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA
OTUF_3664	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Tuberaceae	NA	NA
OTUF_3665	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Stephanosporaceae	g__Lindtneria	s__flava
OTUF_3668	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Leptospora	NA
OTUF_3671	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3673	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Kuehneromyces	s__mutabilis
OTUF_3674	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3675	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Septoglomus	s__constrictum
OTUF_3677	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
OTUF_3680	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
OTUF_3681	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3682	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3683	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_3684	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3685	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3687	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_3688	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3691	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3694	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_3698	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3700	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Tetracladium	s__marchalianum
OTUF_3701	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Entolomataceae	g__Entoloma	NA
OTUF_3702	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Diversisporaceae	NA	NA
OTUF_3703	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	NA	NA
OTUF_3704	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3705	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meripilaceae	g__Meripilus	s__giganteus
OTUF_3709	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Calceomyces	s__lacunosus
OTUF_3710	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Schizothecium	s__dakotense
OTUF_3711	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_3713	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__herquei
OTUF_3714	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Myrmecridiales	f__Myrmecridiaceae	g__Myrmecridium	s__schulzeri
OTUF_3715	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Scutellinia	NA
OTUF_3716	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_3718	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__beljakovae
